"Code","Year.Index","SHMI.before","SHMI.Index","HEE.region.code","HEE.region.name","Name","North","North.v.South","X","Responses","Survey.clinical.proportion","Engagement.Index","Engagement.Index.dichot","RecommendWork.Index","RecommendWork.Index.dichot","RecommendCare.Index","RecommendCare.Index.dichot","WorkStress.Index","FreedomSpeak.Index","Openness.Index"
"RBL",2012,1.0334,1.0905,"YDF31","Health Education North West (North)","Wirral University Teaching Hospital NHS Foundation Trust",1,"North",NA,349,0.68,3.77333333333333,0.63,3.44,0.54,3.55,0.58,0.38,0,0
"RBL",2013,1.0905,1.038,"YDF31","Health Education North West (North)","Wirral University Teaching Hospital NHS Foundation Trust",1,"North",NA,3153,0.7,3.79333333333333,0.63,3.51,0.57,3.6,0.6,0.37,0,0
"RBL",2014,1.038,0.9661,"YDF31","Health Education North West (North)","Wirral University Teaching Hospital NHS Foundation Trust",1,"North",NA,2392,0.69,3.67666666666667,0.586666666666667,3.13,0.41,3.38,0.52,0.4,0,0
"RBL",2015,0.9661,0.9834,"YDF31","Health Education North West (North)","Wirral University Teaching Hospital NHS Foundation Trust",1,"North",NA,500,0.69,4.00666666666667,0.713333333333333,3.55,0.58,3.72,0.66,0.32,0,0
"RBL",2016,0.9834,0.9699,"YDF31","Health Education North West (North)","Wirral University Teaching Hospital NHS Foundation Trust",1,"North",NA,551,0.63,3.92333333333333,0.69,3.6,0.62,3.77,0.69,0.34,0,0
"RBL",2017,0.9699,0.9556,"YDF31","Health Education North West (North)","Wirral University Teaching Hospital NHS Foundation Trust",1,"North",NA,377,0.62,3.91,0.683333333333333,3.53,0.59,3.77,0.68,0.35,0,0
"RBL",2018,0.9556,0.9722,"YDF31","Health Education North West (North)","Wirral University Teaching Hospital NHS Foundation Trust",1,"North",NA,2618,0.67,3.86333333333333,0.666666666666667,3.5,0.56,3.69,0.66,0.41,0,0
"RBL",2019,0.9722,1.1254,"YDF31","Health Education North West (North)","Wirral University Teaching Hospital NHS Foundation Trust",1,"North",NA,2232,0.67,3.87666666666667,0.676666666666667,3.58,0.61,3.72,0.68,0.4,0,0
"RBN",2012,1.0339,1.0224,"YDF31","Health Education North West (North)","St Helens and Knowsley Hospitals NHS Trust",1,"North",NA,399,0.66,3.80666666666667,0.633333333333333,3.63,0.58,3.8,0.7,0.4,0,0
"RBN",2013,1.0224,1.018,"YDF31","Health Education North West (North)","St Helens and Knowsley Hospitals NHS Trust",1,"North",NA,505,0.7,3.89,0.67,3.85,0.73,3.99,0.77,0.32,0,0
"RBN",2014,1.018,1.0659,"YDF31","Health Education North West (North)","St Helens and Knowsley Hospitals NHS Trust",1,"North",NA,423,0.64,3.91,0.69,3.94,0.73,3.98,0.77,0.28,0,0
"RBN",2015,1.0659,1.0338,"YDF31","Health Education North West (North)","St Helens and Knowsley Hospitals NHS Trust",1,"North",NA,444,0.67,4.02,0.716666666666667,3.85,0.71,4.07,0.82,0.28,0,0
"RBN",2016,1.0338,1.0347,"YDF31","Health Education North West (North)","St Helens and Knowsley Hospitals NHS Trust",1,"North",NA,681,0.68,3.99333333333333,0.726666666666667,3.95,0.75,4.06,0.81,0.26,0,0
"RBN",2017,1.0347,1.0165,"YDF31","Health Education North West (North)","St Helens and Knowsley Hospitals NHS Trust",1,"North",NA,620,0.65,3.98666666666667,0.716666666666667,4.01,0.77,4.14,0.83,0.28,0,0
"RBN",2018,1.0165,0.9908,"YDF31","Health Education North West (North)","St Helens and Knowsley Hospitals NHS Trust",1,"North",NA,612,0.67,4.09333333333333,0.766666666666667,4.14,0.81,4.27,0.87,0.31,0,0
"RBN",2019,0.9908,1.0881,"YDF31","Health Education North West (North)","St Helens and Knowsley Hospitals NHS Trust",1,"North",NA,563,0.62,4.00666666666667,0.71,4.06,0.77,4.21,0.87,0.32,0,0
"RBT",2012,1.1167,1.164,"YDF31","Health Education North West (North)","Mid Cheshire Hospitals NHS Foundation Trust",1,"North",NA,541,0.66,3.85333333333333,0.66,3.58,0.58,3.54,0.6,0.38,0,0
"RBT",2013,1.164,1.119,"YDF31","Health Education North West (North)","Mid Cheshire Hospitals NHS Foundation Trust",1,"North",NA,573,0.7,3.87333333333333,0.653333333333333,3.72,0.66,3.72,0.66,0.34,0,0
"RBT",2014,1.119,0.9991,"YDF31","Health Education North West (North)","Mid Cheshire Hospitals NHS Foundation Trust",1,"North",NA,534,0.69,3.89666666666667,0.666666666666667,3.75,0.66,3.82,0.71,0.35,0,0
"RBT",2015,0.9991,0.9684,"YDF31","Health Education North West (North)","Mid Cheshire Hospitals NHS Foundation Trust",1,"North",NA,501,0.7,4.01,0.743333333333333,3.73,0.69,3.92,0.75,0.31,0,0
"RBT",2016,0.9684,1.0424,"YDF31","Health Education North West (North)","Mid Cheshire Hospitals NHS Foundation Trust",1,"North",NA,706,0.64,3.99333333333333,0.736666666666667,3.72,0.66,3.9,0.75,0.3,0,0
"RBT",2017,1.0424,1.0412,"YDF31","Health Education North West (North)","Mid Cheshire Hospitals NHS Foundation Trust",1,"North",NA,666,0.65,3.90666666666667,0.69,3.75,0.66,3.9,0.75,0.3,0,0
"RBT",2018,1.0412,1.0548,"YDF31","Health Education North West (North)","Mid Cheshire Hospitals NHS Foundation Trust",1,"North",NA,648,0.68,3.96666666666667,0.726666666666667,3.76,0.7,3.86,0.77,0.34,0,0
"RBT",2019,1.0548,1.0038,"YDF31","Health Education North West (North)","Mid Cheshire Hospitals NHS Foundation Trust",1,"North",NA,1231,0.61,3.94666666666667,0.716666666666667,3.76,0.7,3.92,0.76,0.38,0,0
"RBZ",2012,0.9729,0.9346,"YDF33","Health Education South West (South)","Northern Devon Healthcare NHS Trust",0,"South",NA,471,0.77,3.87,0.67,3.46,0.53,3.61,0.63,0.36,0,0
"RBZ",2013,0.9346,0.91,"YDF33","Health Education South West (South)","Northern Devon Healthcare NHS Trust",0,"South",NA,470,0.76,3.97,0.706666666666667,3.58,0.6,3.78,0.68,0.34,0,0
"RBZ",2014,0.91,0.9331,"YDF33","Health Education South West (South)","Northern Devon Healthcare NHS Trust",0,"South",NA,361,0.71,3.94,0.7,3.81,0.68,3.93,0.76,0.32,0,0
"RBZ",2015,0.9331,1.0085,"YDF33","Health Education South West (South)","Northern Devon Healthcare NHS Trust",0,"South",NA,406,0.75,4.08,0.786666666666667,3.57,0.59,4.14,0.83,0.39,0,0
"RBZ",2016,1.0085,1.0438,"YDF33","Health Education South West (South)","Northern Devon Healthcare NHS Trust",0,"South",NA,438,0.65,3.96,0.716666666666667,3.72,0.66,3.88,0.74,0.34,0,0
"RBZ",2017,1.0438,1.0771,"YDF33","Health Education South West (South)","Northern Devon Healthcare NHS Trust",0,"South",NA,1134,0.64,3.97,0.733333333333333,3.75,0.68,3.83,0.71,0.36,0,0
"RBZ",2018,1.0771,0.9977,"YDF33","Health Education South West (South)","Northern Devon Healthcare NHS Trust",0,"South",NA,1133,0.67,4.00666666666667,0.746666666666667,3.78,0.69,3.9,0.73,0.4,0,0
"RBZ",2019,0.9977,1.0189,"YDF33","Health Education South West (South)","Northern Devon Healthcare NHS Trust",0,"South",NA,1766,0.66,4.01666666666667,0.753333333333333,3.9,0.74,3.94,0.76,0.38,0,0
"RC1",2012,1.0268,1.0811,"YDF23","Health Education East of England (South)","Bedford Hospital NHS Trust",0,"South",NA,424,0.76,3.98333333333333,0.7,3.63,0.6,3.62,0.63,0.34,0,0
"RC1",2013,1.0811,1.071,"YDF23","Health Education East of England (South)","Bedford Hospital NHS Trust",0,"South",NA,353,0.71,3.89666666666667,0.663333333333333,3.43,0.51,3.67,0.63,0.32,0,0
"RC1",2014,1.071,1.0353,"YDF23","Health Education East of England (South)","Bedford Hospital NHS Trust",0,"South",NA,348,0.69,4.03333333333333,0.72,3.67,0.63,3.86,0.74,0.29,0,0
"RC1",2015,1.0353,0.9937,"YDF23","Health Education East of England (South)","Bedford Hospital NHS Trust",0,"South",NA,320,0.72,4.05,0.763333333333333,3.78,0.68,3.89,0.77,0.24,0,0
"RC1",2016,0.9937,1.049,"YDF23","Health Education East of England (South)","Bedford Hospital NHS Trust",0,"South",NA,493,0.7,3.96,0.73,3.65,0.65,3.79,0.72,0.31,0,0
"RC1",2017,1.049,1.026,"YDF23","Health Education East of England (South)","Bedford Hospital NHS Trust",0,"South",NA,442,0.72,3.99,0.723333333333333,3.6,0.62,3.73,0.67,0.4,0,0
"RC1",2018,1.026,1.0578,"YDF23","Health Education East of England (South)","Bedford Hospital NHS Trust",0,"South",NA,1180,0.74,3.99,0.726666666666667,3.67,0.64,3.76,0.7,0.38,0,0
"RC1",2019,1.0578,1.1222,"YDF23","Health Education East of England (South)","Bedford Hospital NHS Trust",0,"South",NA,1265,0.75,3.99,0.72,3.6,0.61,3.7,0.66,0.38,0,0
"RC3",2012,0.9086,0.8485,NA,NA,NA,NA,NA,NA,431,0.74,3.85666666666667,0.666666666666667,3.39,0.51,3.51,0.55,0.4,0,0
"RC3",2013,0.8485,0.813,NA,NA,NA,NA,NA,NA,494,0.78,4.00333333333333,0.713333333333333,3.6,0.59,3.62,0.62,0.41,0,0
"RC9",2012,1.0832,1.0335,"YDF35","Health Education East of England (South)","Luton and Dunstable University Hospital NHS Foundation Trust",0,"South",NA,376,0.78,3.97,0.723333333333333,3.63,0.64,3.57,0.61,0.31,0,0
"RC9",2013,1.0335,1.005,"YDF35","Health Education East of England (South)","Luton and Dunstable University Hospital NHS Foundation Trust",0,"South",NA,432,0.76,4.04333333333333,0.726666666666667,3.79,0.68,3.77,0.67,0.34,0,0
"RC9",2014,1.005,1.0206,"YDF35","Health Education East of England (South)","Luton and Dunstable University Hospital NHS Foundation Trust",0,"South",NA,1174,0.71,3.91333333333333,0.683333333333333,3.63,0.61,3.7,0.67,0.37,0,0
"RC9",2015,1.0206,1.1032,"YDF35","Health Education East of England (South)","Luton and Dunstable University Hospital NHS Foundation Trust",0,"South",NA,402,0.75,3.97666666666667,0.713333333333333,3.68,0.63,3.85,0.73,0.33,0,0
"RC9",2016,1.1032,1.0595,"YDF35","Health Education East of England (South)","Luton and Dunstable University Hospital NHS Foundation Trust",0,"South",NA,508,0.75,4.02666666666667,0.75,3.79,0.7,3.91,0.77,0.35,0,0
"RC9",2017,1.0595,1.0702,"YDF35","Health Education East of England (South)","Luton and Dunstable University Hospital NHS Foundation Trust",0,"South",NA,2092,0.74,3.99333333333333,0.73,3.72,0.66,3.82,0.72,0.36,0,0
"RC9",2018,1.0702,1.0461,"YDF35","Health Education East of England (South)","Luton and Dunstable University Hospital NHS Foundation Trust",0,"South",NA,629,0.74,3.99666666666667,0.716666666666667,3.82,0.69,3.87,0.72,0.36,0,0
"RC9",2019,1.0461,1.0159,"YDF35","Health Education East of England (South)","Luton and Dunstable University Hospital NHS Foundation Trust",0,"South",NA,570,0.71,4.00333333333333,0.753333333333333,3.85,0.73,3.96,0.77,0.35,0,0
"RCB",2012,1.1084,1.0416,"YDF44","Health Education Yorkshire and the Humber (North)","York Teaching Hospital NHS Foundation Trust",1,"North",NA,432,0.68,3.92666666666667,0.703333333333333,3.62,0.61,3.59,0.6,0.3,0,0
"RCB",2013,1.0416,0.976,"YDF44","Health Education Yorkshire and the Humber (North)","York Teaching Hospital NHS Foundation Trust",1,"North",NA,4228,0.7,3.81,0.653333333333333,3.49,0.57,3.59,0.61,0.36,0,0
"RCB",2014,0.976,1.0116,"YDF44","Health Education Yorkshire and the Humber (North)","York Teaching Hospital NHS Foundation Trust",1,"North",NA,1945,0.66,3.81666666666667,0.653333333333333,3.58,0.6,3.67,0.64,0.34,0,0
"RCB",2015,1.0116,0.9949,"YDF44","Health Education Yorkshire and the Humber (North)","York Teaching Hospital NHS Foundation Trust",1,"North",NA,3803,0.65,3.92333333333333,0.7,NA,NA,NA,NA,NA,0,0
"RCB",2016,0.9949,0.974,"YDF44","Health Education Yorkshire and the Humber (North)","York Teaching Hospital NHS Foundation Trust",1,"North",NA,3854,0.67,3.89666666666667,0.7,3.56,0.61,3.7,0.67,0.32,0,0
"RCB",2017,0.974,0.9889,"YDF44","Health Education Yorkshire and the Humber (North)","York Teaching Hospital NHS Foundation Trust",1,"North",NA,4064,0.68,3.87,0.683333333333333,3.5,0.57,3.66,0.65,0.34,0,0
"RCB",2018,0.9889,0.9828,"YDF44","Health Education Yorkshire and the Humber (North)","York Teaching Hospital NHS Foundation Trust",1,"North",NA,3644,0.65,3.9,0.703333333333333,3.55,0.59,3.67,0.66,0.35,0,0
"RCB",2019,0.9828,0.9946,"YDF44","Health Education Yorkshire and the Humber (North)","York Teaching Hospital NHS Foundation Trust",1,"North",NA,3201,0.62,3.89,0.693333333333333,3.54,0.6,3.64,0.64,NA,0,0
"RCD",2012,0.9553,1.0088,"YDF29","Health Education Yorkshire and the Humber (North)","Harrogate and District NHS Foundation Trust",1,"North",NA,502,0.74,3.91333333333333,0.71,3.7,0.66,3.9,0.74,0.33,0,0
"RCD",2013,1.0088,0.95,"YDF29","Health Education Yorkshire and the Humber (North)","Harrogate and District NHS Foundation Trust",1,"North",NA,492,0.73,3.92,0.693333333333333,3.8,0.69,3.95,0.77,0.34,0,0
"RCD",2014,0.95,1.0132,"YDF29","Health Education Yorkshire and the Humber (North)","Harrogate and District NHS Foundation Trust",1,"North",NA,456,0.7,3.93666666666667,0.7,3.68,0.65,3.88,0.72,0.32,0,0
"RCD",2015,1.0132,0.9392,"YDF29","Health Education Yorkshire and the Humber (North)","Harrogate and District NHS Foundation Trust",1,"North",NA,482,0.67,4.01666666666667,0.753333333333333,3.83,0.7,3.88,0.74,0.4,0,0
"RCD",2016,0.9392,0.9398,"YDF29","Health Education Yorkshire and the Humber (North)","Harrogate and District NHS Foundation Trust",1,"North",NA,621,0.67,4.02,0.74,3.78,0.66,3.97,0.79,0.36,0,0
"RCD",2017,0.9398,0.9044,"YDF29","Health Education Yorkshire and the Humber (North)","Harrogate and District NHS Foundation Trust",1,"North",NA,610,0.71,3.95666666666667,0.713333333333333,3.54,0.6,3.89,0.76,0.38,0,0
"RCD",2018,0.9044,0.9273,"YDF29","Health Education Yorkshire and the Humber (North)","Harrogate and District NHS Foundation Trust",1,"North",NA,1493,0.72,3.95333333333333,0.716666666666667,3.62,0.63,3.95,0.76,0.41,0,0
"RCD",2019,0.9273,0.9722,"YDF29","Health Education Yorkshire and the Humber (North)","Harrogate and District NHS Foundation Trust",1,"North",NA,1499,0.71,3.98666666666667,0.736666666666667,3.65,0.65,3.92,0.76,0.41,0,0
"RCF",2012,0.8998,0.9373,"YDF23","Health Education Yorkshire and the Humber (North)","Airedale NHS Foundation Trust",1,"North",NA,340,0.68,3.79,0.63,3.61,0.59,3.72,0.67,0.34,0,0
"RCF",2013,0.9373,0.891,"YDF23","Health Education Yorkshire and the Humber (North)","Airedale NHS Foundation Trust",1,"North",NA,1139,0.68,3.85,0.65,3.7,0.66,3.84,0.73,0.32,0,0
"RCF",2014,0.891,0.9393,"YDF23","Health Education Yorkshire and the Humber (North)","Airedale NHS Foundation Trust",1,"North",NA,1019,0.68,3.81,0.64,3.56,0.59,3.75,0.69,0.34,0,0
"RCF",2015,0.9393,0.9074,"YDF23","Health Education Yorkshire and the Humber (North)","Airedale NHS Foundation Trust",1,"North",NA,1004,0.66,3.92,0.7,3.73,0.69,3.87,0.75,0.31,0,0
"RCF",2016,0.9074,0.9656,"YDF23","Health Education Yorkshire and the Humber (North)","Airedale NHS Foundation Trust",1,"North",NA,1022,0.64,3.89,0.686666666666667,3.64,0.63,3.79,0.72,0.33,0,0
"RCF",2017,0.9656,0.9862,"YDF23","Health Education Yorkshire and the Humber (North)","Airedale NHS Foundation Trust",1,"North",NA,1168,0.61,3.94333333333333,0.71,3.58,0.63,3.82,0.73,0.34,0,0
"RCF",2018,0.9862,0.9017,"YDF23","Health Education Yorkshire and the Humber (North)","Airedale NHS Foundation Trust",1,"North",NA,1134,0.66,3.96,0.716666666666667,3.77,0.68,3.83,0.74,0.34,0,0
"RCF",2019,0.9017,0.8842,"YDF23","Health Education Yorkshire and the Humber (North)","Airedale NHS Foundation Trust",1,"North",NA,1378,0.68,3.96666666666667,0.723333333333333,3.78,0.7,3.84,0.73,0.36,0,0
"RCX",2012,0.9966,0.9899,"YDF44","Health Education East of England (South)","Queen Elizabeth Hospital King's Lynn NHS Foundation Trust",0,"South",NA,439,0.72,3.96333333333333,0.706666666666667,3.41,0.54,3.59,0.59,0.37,0,0
"RCX",2013,0.9899,1.028,"YDF44","Health Education East of England (South)","Queen Elizabeth Hospital King's Lynn NHS Foundation Trust",0,"South",NA,363,0.66,3.96333333333333,0.693333333333333,3.45,0.52,3.36,0.5,0.35,0,0
"RCX",2014,1.028,0.9291,"YDF44","Health Education East of England (South)","Queen Elizabeth Hospital King's Lynn NHS Foundation Trust",0,"South",NA,383,0.74,3.85333333333333,0.656666666666667,3.39,0.51,3.37,0.52,0.4,0,0
"RCX",2015,0.9291,0.9107,"YDF44","Health Education East of England (South)","Queen Elizabeth Hospital King's Lynn NHS Foundation Trust",0,"South",NA,411,0.73,3.96333333333333,0.71,3.52,0.58,3.68,0.62,0.4,0,0
"RCX",2016,0.9107,1.0098,"YDF44","Health Education East of England (South)","Queen Elizabeth Hospital King's Lynn NHS Foundation Trust",0,"South",NA,1364,0.76,3.96666666666667,0.726666666666667,3.52,0.58,3.61,0.62,0.36,0,0
"RCX",2017,1.0098,0.9822,"YDF44","Health Education East of England (South)","Queen Elizabeth Hospital King's Lynn NHS Foundation Trust",0,"South",NA,1411,0.71,3.94333333333333,0.706666666666667,3.51,0.55,3.6,0.6,0.36,0,0
"RCX",2018,0.9822,0.9956,"YDF44","Health Education East of England (South)","Queen Elizabeth Hospital King's Lynn NHS Foundation Trust",0,"South",NA,1343,0.7,3.83666666666667,0.65,3.15,0.42,3.32,0.49,0.41,0,0
"RCX",2019,0.9956,1.0021,"YDF44","Health Education East of England (South)","Queen Elizabeth Hospital King's Lynn NHS Foundation Trust",0,"South",NA,1341,0.7,3.89666666666667,0.683333333333333,3.38,0.51,3.41,0.52,0.41,0,0
"RD1",2012,0.9678,0.9748,"YDF33","Health Education South West (South)","Royal United Hospitals Bath NHS Foundation Trust",0,"South",NA,450,0.67,3.76,0.616666666666667,3.39,0.49,3.53,0.6,0.38,0,0
"RD1",2013,0.9748,0.976,"YDF33","Health Education South West (South)","Royal United Hospitals Bath NHS Foundation Trust",0,"South",NA,481,0.68,3.89,0.673333333333333,3.65,0.64,3.77,0.7,0.37,0,0
"RD1",2014,0.976,0.9673,"YDF33","Health Education South West (South)","Royal United Hospitals Bath NHS Foundation Trust",0,"South",NA,2552,0.71,3.91,0.693333333333333,3.74,0.67,3.89,0.75,0.32,0,0
"RD1",2015,0.9673,0.9741,"YDF33","Health Education South West (South)","Royal United Hospitals Bath NHS Foundation Trust",0,"South",NA,2269,0.67,3.90666666666667,0.7,3.69,0.65,3.87,0.75,0.35,0,0
"RD1",2016,0.9741,1.0089,"YDF33","Health Education South West (South)","Royal United Hospitals Bath NHS Foundation Trust",0,"South",NA,2192,0.67,3.95,0.713333333333333,3.74,0.67,3.86,0.76,0.35,0,0
"RD1",2017,1.0089,0.9888,"YDF33","Health Education South West (South)","Royal United Hospitals Bath NHS Foundation Trust",0,"South",NA,2241,0.66,3.91333333333333,0.703333333333333,3.61,0.63,3.87,0.75,0.34,0,0
"RD1",2018,0.9888,0.9934,"YDF33","Health Education South West (South)","Royal United Hospitals Bath NHS Foundation Trust",0,"South",NA,2281,0.64,3.92,0.703333333333333,3.63,0.65,3.91,0.77,0.36,0,0
"RD1",2019,0.9934,1.0256,"YDF33","Health Education South West (South)","Royal United Hospitals Bath NHS Foundation Trust",0,"South",NA,2142,0.63,3.90666666666667,0.7,3.64,0.65,3.84,0.74,0.38,0,0
"RD3",2012,0.9015,0.9067,"YDF28","Health Education Wessex (South)","Poole Hospital NHS Foundation Trust",0,"South",NA,424,0.76,3.76666666666667,0.623333333333333,3.43,0.52,3.69,0.66,0.4,0,0
"RD3",2013,0.9067,0.986,"YDF28","Health Education Wessex (South)","Poole Hospital NHS Foundation Trust",0,"South",NA,508,0.76,3.94,0.703333333333333,3.75,0.66,3.88,0.74,0.34,0,0
"RD3",2014,0.986,0.9895,"YDF28","Health Education Wessex (South)","Poole Hospital NHS Foundation Trust",0,"South",NA,449,0.76,3.86333333333333,0.666666666666667,3.66,0.63,3.93,0.76,0.39,0,0
"RD3",2015,0.9895,0.9172,"YDF28","Health Education Wessex (South)","Poole Hospital NHS Foundation Trust",0,"South",NA,1397,0.67,3.97333333333333,0.73,3.71,0.67,4,0.81,0.36,0,0
"RD3",2016,0.9172,0.8325,"YDF28","Health Education Wessex (South)","Poole Hospital NHS Foundation Trust",0,"South",NA,1894,0.74,3.98333333333333,0.733333333333333,3.76,0.69,4.02,0.82,0.34,0,0
"RD3",2017,0.8325,0.8642,"YDF28","Health Education Wessex (South)","Poole Hospital NHS Foundation Trust",0,"South",NA,1822,0.74,4.00333333333333,0.746666666666667,3.89,0.73,4.13,0.85,0.35,0,0
"RD3",2018,0.8642,0.9159,"YDF28","Health Education Wessex (South)","Poole Hospital NHS Foundation Trust",0,"South",NA,1857,0.73,3.94,0.716666666666667,3.78,0.7,3.92,0.79,0.37,0,0
"RD3",2019,0.9159,0.8871,"YDF28","Health Education Wessex (South)","Poole Hospital NHS Foundation Trust",0,"South",NA,1691,0.73,3.95333333333333,0.726666666666667,3.74,0.68,3.95,0.78,0.39,0,0
"RD7",2012,0.9997,1.0278,NA,NA,NA,NA,NA,NA,334,0.72,3.81333333333333,0.63,3.24,0.45,3.32,0.51,0.41,0,0
"RD7",2013,1.0278,0.979,NA,NA,NA,NA,NA,NA,1536,0.7,3.88666666666667,0.673333333333333,3.27,0.45,3.26,0.47,0.4,0,0
"RD8",2012,0.9711,1.0893,"YDF25","Health Education Thames Valley (South)","Milton Keynes University Hospital NHS Foundation Trust",0,"South",NA,376,0.67,3.81333333333333,0.646666666666667,3.34,0.48,3.36,0.5,0.36,0,0
"RD8",2013,1.0893,0.961,"YDF25","Health Education Thames Valley (South)","Milton Keynes University Hospital NHS Foundation Trust",0,"South",NA,402,0.69,3.84666666666667,0.656666666666667,3.51,0.56,3.59,0.6,0.38,0,0
